assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
21989107,142,Acerodon mackloti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Acerodon,mackloti,,,,"(Temminck, 1837)",Vulnerable,A3cd,3.1,Decreasing,Global
21989318,136671,Vampyressa thyone,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyressa,thyone,,,,"Thomas, 1909",Least Concern,,3.1,Unknown,Global
21989441,21815,Thoopterus nigrescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Thoopterus,nigrescens,,,,"(Gray, 1870)",Least Concern,,3.1,Unknown,Global
21989577,19679,Baeodon alleni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Baeodon,alleni,,,,"Thomas, 1892",Least Concern,,3.1,Stable,Global
21989676,19680,Rhogeessa genowaysi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,genowaysi,,,,"Baker, 1984",Endangered,B1ab(iii),3.1,Decreasing,Global
21989768,136646,Pipistrellus raceyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,raceyi,,,,"Bates, Ratrimomanarivo, Harrison &amp; Goodman, 2006",Data Deficient,,3.1,Unknown,Global
21989870,136644,Rhinolophus formosae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,formosae,,,,"Sanborn, 1939",Least Concern,,3.1,Decreasing,Global
21990019,10790,Idionycteris phyllotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Idionycteris,phyllotis,,,,"(G.M. Allen, 1916)",Least Concern,,3.1,Stable,Global
21990143,136651,Rhinolophus siamensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,siamensis,,,,"Gyldenstolpe, 1917",Least Concern,,3.1,Unknown,Global
21990234,136649,Pipistrellus pygmaeus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Pipistrellus,pygmaeus,,,,"(Leach, 1825)",Least Concern,,3.1,Unknown,Global
21990499,136650,Myotis occultus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,occultus,,,,"Hollister, 1909",Least Concern,,3.1,Stable,Global
21990671,19573,Rhinolophus thomasi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,thomasi,,,,"K. Andersen, 1905",Least Concern,,3.1,Unknown,Global
21990821,19574,Rhinolophus trifoliatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,trifoliatus,,,,"Temminck, 1834",Near Threatened,A4c,3.1,Decreasing,Global
21991024,136561,Mimon cozumelae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Mimon,cozumelae,,,,"Goldman, 1914",Least Concern,,3.1,Stable,Global
21991148,19575,Rhinolophus virgo,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,virgo,,,,"Andersen, 1905",Least Concern,,3.1,Stable,Global
21991318,136564,Otomops madagascariensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Otomops,madagascariensis,,,,"Dorst, 1953",Least Concern,,3.1,Unknown,Global
21991423,19576,Rhinolophus yunanensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,yunanensis,,,,"Dobson, 1872",Least Concern,,3.1,Unknown,Global
21991596,136566,Hipposideros boeadii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,boeadii,,,,"Bates, Rossiter, Suyanto &amp; Kingston, 2007",Data Deficient,,3.1,Unknown,Global
21991664,84383122,Rhinolophus stheno,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,stheno,,,,"K. Andersen, 1905",Least Concern,,3.1,Stable,Global
21991844,19570,Rhinolophus subbadius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,subbadius,,,,"Blyth, 1844",Least Concern,,3.1,Decreasing,Global
21992005,19571,Rhinolophus subrufus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,subrufus,,,,"Andersen, 1905",Data Deficient,,3.1,Unknown,Global
21992092,19572,Rhinolophus swinnyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,swinnyi,,,,"Gough, 1908",Least Concern,,3.1,Unknown,Global
21992222,2110,Ariteus flavescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Ariteus,flavescens,,,,"(Gray, 1831)",Least Concern,,3.1,Unknown,Global
21992300,136572,Kerivoula krauensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,krauensis,,,,"Francis, Kingston &amp; Zubaid, 2007",Near Threatened,A2c,3.1,Decreasing,Global
21992386,136571,Dobsonia crenulata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Dobsonia,crenulata,,,,"K. Andersen, 1909",Least Concern,,3.1,Stable,Global
21992519,19577,Rhinolophus keyensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,keyensis,,,,"Andersen, 1905",Data Deficient,,3.1,Unknown,Global
21992735,19557,Rhinolophus osgoodi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,osgoodi,,,,"Sanborn, 1939",Least Concern,,3.1,Stable,Global
21992817,19560,Rhinolophus philippinensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,philippinensis,,,,"Waterhouse, 1843",Least Concern,,3.1,Unknown,Global
21992984,136548,Natalus major,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NATALIDAE,Natalus,major,,,,"Miller, 1902",Near Threatened,,3.1,Decreasing,Global
21993105,19559,Rhinolophus pearsonii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,pearsonii,,,,"Horsfield, 1851",Least Concern,,3.1,Unknown,Global
21993304,19554,Rhinolophus mitratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mitratus,,,,"Blyth, 1844",Data Deficient,,3.1,Unknown,Global
21993508,10755,Ia io,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Ia,io,,,,"Thomas, 1902",Near Threatened,A2cd,3.1,Decreasing,Global
21993688,19556,Rhinolophus nereis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,nereis,,,,"K. Andersen, 1905",Data Deficient,,3.1,Unknown,Global
21993823,19566,Rhinolophus shameli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,shameli,,,,"Tate, 1943",Least Concern,,3.1,Stable,Global
21993953,136553,Myotis aurascens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,aurascens,,,,"Kuzyakin, 1935",Least Concern,,3.1,Stable,Global
21994153,19565,Rhinolophus sedulus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,sedulus,,,,"K. Andersen, 1905",Near Threatened,A2c,3.1,Decreasing,Global
21994351,19568,Rhinolophus simulator,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,simulator,,,,"K. Andersen, 1904",Least Concern,,3.1,Decreasing,Global
21994523,19567,Rhinolophus silvestris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,silvestris,,,,"Aellen, 1959",Data Deficient,,3.1,Decreasing,Global
21994639,19562,Rhinolophus rex,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,rex,,,,"G.M. Allen, 1923",Endangered,C2a(ii),3.1,Decreasing,Global
21994786,2089,Ardops nichollsi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Ardops,nichollsi,,,,"(Thomas, 1891)",Least Concern,,3.1,Unknown,Global
21994916,85707059,Rhinolophus pusillus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,pusillus,,,,"Temminck, 1834",Least Concern,,3.1,Stable,Global
21995130,99712630,Murina harrisoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Murina,harrisoni,,,,"Csorba &amp; Bates, 2005",Least Concern,,3.1,Unknown,Global
21995212,19564,Rhinolophus rufus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,rufus,,,,"Eydoux &amp; Gervais, 1836",Near Threatened,A2cd,3.1,Decreasing,Global
21995360,136560,Hypsugo alaschanicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Hypsugo,alaschanicus,,,,"Bobrinskii, 1926",Least Concern,,3.1,Unknown,Global
21995537,84379218,Rhinolophus rouxii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,rouxii,,,,"Temminck, 1835",Least Concern,,3.1,Unknown,Global
21995720,2136,Artibeus lituratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,lituratus,,,,"(Olfers, 1818)",Least Concern,,3.1,Stable,Global
21995883,88109731,Artibeus jamaicensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,jamaicensis,,,,"Leach, 1821",Least Concern,,3.1,Stable,Global
21996185,136594,Thyroptera devivoi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,THYROPTERIDAE,Thyroptera,devivoi,,,,"Gregorin, Gonçalves, Lim &amp; Engstrom, 2006",Data Deficient,,3.1,Unknown,Global
21996293,136593,Rousettus linduensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,linduensis,,,,"Maryanto &amp; Yani, 2003",Data Deficient,,3.1,Unknown,Global
21996457,136600,Hipposideros pelingensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,pelingensis,,,,"Shamel, 1940",Near Threatened,A4c,3.1,Decreasing,Global
21996586,2132,Artibeus inopinatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,inopinatus,,,,"Davis &amp; Carter, 1964",Data Deficient,,3.1,Unknown,Global
21996678,2131,Artibeus hirsutus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,hirsutus,,,,"K. Andersen, 1906",Least Concern,,3.1,Stable,Global
21996784,136598,Plecotus ognevi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,ognevi,,,,"Kishida, 1927",Least Concern,,3.1,Unknown,Global
21996891,2130,Enchisthenes hartii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Enchisthenes,hartii,,,,"(Thomas, 1892)",Least Concern,,3.1,Unknown,Global
21997048,19601,Rhinopoma macinnesi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,macinnesi,,,,"Hayman, 1937",Data Deficient,,3.1,Unknown,Global
21997131,19602,Rhinopoma muscatellum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,muscatellum,,,,"Thomas, 1903",Least Concern,,3.1,Unknown,Global
21997358,99586593,Dermanura watsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,watsoni,,,,"(Thomas, 1901)",Least Concern,,3.1,Stable,Global
21997479,2140,Dermanura tolteca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,tolteca,,,,"Saussure, 1860",Least Concern,,3.1,Unknown,Global
21997607,2139,Artibeus planirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,planirostris,,,,"(Spix, 1823)",Least Concern,,3.1,Stable,Global
21997769,83683287,Dermanura phaeotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,phaeotis,,,,"Miller, 1902",Least Concern,,3.1,Stable,Global
21998064,2137,Artibeus obscurus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,obscurus,,,,"Schinz, 1821",Least Concern,,3.1,Unknown,Global
21998306,19592,Rhinophylla fischerae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Rhinophylla,fischerae,,,,"Carter, 1966",Least Concern,,3.1,Stable,Global
21998419,19591,Rhinophylla alethina,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Rhinophylla,alethina,,,,"Handley, 1966",Near Threatened,A2c,3.1,Unknown,Global
21998517,136577,Platyrrhinus masu,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Platyrrhinus,masu,,,,"Velazco, 2005",Least Concern,,3.1,Unknown,Global
21998747,136587,Pteralopex flanneryi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteralopex,flanneryi,,,,"Helgen, 2005",Critically Endangered,A2cd,3.1,Decreasing,Global
21998872,2127,Artibeus fraterculus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,fraterculus,,,,"Anthony, 1924",Least Concern,,3.1,Decreasing,Global
21998943,19600,Rhinopoma microphyllum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,microphyllum,,,,"(Brünnich, 1792)",Least Concern,,3.1,Stable,Global
21999269,82345477,Rhinopoma hardwickii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOPOMATIDAE,Rhinopoma,hardwickii,,,,"Gray, 1831",Least Concern,,3.1,Stable,Global
21999615,83683065,Dermanura glauca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,glauca,,,,"Thomas, 1893",Least Concern,,3.1,Unknown,Global
21999726,2125,Artibeus concolor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,concolor,,,,"Peters, 1865",Least Concern,,3.1,Stable,Global
21999829,2126,Artibeus fimbriatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,fimbriatus,,,,"Gray, 1838",Least Concern,,3.1,Stable,Global
22000133,136586,Hipposideros scutinares,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,scutinares,,,,"Robinson, Jenkins, Francis &amp; Fulford, 2003",Vulnerable,C1,3.1,Decreasing,Global
22000285,136591,Sturnira mistratensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,mistratensis,,,,"Vega &amp; Cadena, 2000",Data Deficient,,3.1,Unknown,Global
22000362,2123,Dermanura azteca,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,azteca,,,,"(K. Andersen, 1906)",Least Concern,,3.1,Unknown,Global
22000480,2124,Dermanura cinerea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,cinerea,,,,"Gervais, 1856",Least Concern,,3.1,Unknown,Global
22000620,2121,Artibeus amplus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Artibeus,amplus,,,,"Handley, 1987",Least Concern,,3.1,Unknown,Global
22000743,2122,Dermanura anderseni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Dermanura,anderseni,,,,"(Osgood, 1916)",Least Concern,,3.1,Unknown,Global
22000844,19593,Rhinophylla pumilio,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Rhinophylla,pumilio,,,,"Peters, 1865",Least Concern,,3.1,Unknown,Global
22000964,19755,Rousettus celebensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,celebensis,,,,"K. Andersen, 1907",Least Concern,,3.1,Decreasing,Global
22001145,136240,Kerivoula kachinensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,kachinensis,,,,"Bates, Struebig, Rossiter, Kingston, Sia Sein Lein Oo &amp; Khin Mya Mya, 2004",Least Concern,,3.1,Stable,Global
22001222,136239,Anoura fistulata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Anoura,fistulata,,,,"Muchhala, Mena-Valenzuela &amp; Albuja, 2005",Data Deficient,,3.1,Unknown,Global
22001287,19756,Rousettus leschenaultii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,leschenaultii,,,,"(Desmarest, 1820)",Near Threatened,A2cd,3.1,Decreasing,Global
22001514,19754,Rousettus amplexicaudatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,amplexicaudatus,,,,"(É. Geoffroy Saint-Hilaire, 1810)",Least Concern,,3.1,Unknown,Global
22001879,136233,Miniopterus paululus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,paululus,,,,"Hollister, 1913",Least Concern,,3.1,Unknown,Global
22001971,19758,Rousettus lanosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,lanosus,,,,"Thomas, 1906",Least Concern,,3.1,Decreasing,Global
22002129,136232,Platyrrhinus ismaeli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Platyrrhinus,ismaeli,,,,"Velazco, 2005",Near Threatened,,3.1,Decreasing,Global
22002229,136229,Plecotus macrobullaris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,macrobullaris,,,,"Kuzjakin, 1965",Least Concern,,3.1,Decreasing,Global
22002444,4112,Centronycteris maximiliani,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Centronycteris,maximiliani,,,,"(Fischer, 1829)",Least Concern,,3.1,Unknown,Global
22002553,19751,Rousettus spinalatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,spinalatus,,,,"Bergmans &amp; Hill, 1980",Vulnerable,A4c,3.1,Decreasing,Global
22002714,19749,Boneia bidens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Boneia,bidens,,,,"Jentink, 1879",Vulnerable,A3cd,3.1,Decreasing,Global
22002909,19750,Rousettus madagascariensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,madagascariensis,,,,"G. Grandidier, 1928",Vulnerable,A2d,3.1,Decreasing,Global
22003049,136250,Myotis davidii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,davidii,,,,"Peters, 1869",Least Concern,,3.1,Unknown,Global
22003184,136247,Erophylla bombifrons,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Erophylla,bombifrons,,,,"(Miller, 1899)",Least Concern,,3.1,Stable,Global
22003303,15011,Nyctophilus walkeri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,walkeri,,,,"Thomas, 1892",Least Concern,,3.1,Stable,Global
22003478,15009,Nyctophilus sherrini,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,sherrini,,,,"Thomas, 1915",Vulnerable,C2a(ii),3.1,Decreasing,Global
22003903,136268,Carollia sowelli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Carollia,sowelli,,,,"Baker, Solari &amp; Hoffmann, 2002",Least Concern,,3.1,Stable,Global
22004260,41532,Lasiurus xanthinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Lasiurus,xanthinus,,,,"Thomas, 1897",Least Concern,,3.1,Stable,Global
22004381,41531,Eptesicus gobiensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Eptesicus,gobiensis,,,,"Bobrinskii, 1926",Least Concern,,3.1,Unknown,Global
22004557,19801,Saccolaimus peli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccolaimus,peli,,,,"(Temminck, 1853)",Least Concern,,3.1,Unknown,Global
22004716,19804,Saccopteryx bilineata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,bilineata,,,,"(Temminck, 1838)",Least Concern,,3.1,Unknown,Global
22004890,41530,Tonatia saurophila,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Tonatia,saurophila,,,,"Koopman &amp; Williams, 1951",Least Concern,,3.1,Stable,Global
22005184,41529,Rhinolophus sinicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,sinicus,,,,"K. Andersen, 1905",Least Concern,,3.1,Unknown,Global
22005356,19806,Saccopteryx gymnura,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,gymnura,,,,"Thomas, 1901",Data Deficient,,3.1,Unknown,Global
22005456,19805,Saccopteryx canescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,canescens,,,,"Thomas, 1901",Least Concern,,3.1,Unknown,Global
22005596,41534,Arielulus circumdatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Arielulus,circumdatus,,,,"(Temminck, 1840)",Least Concern,,3.1,Unknown,Global
22005807,19807,Saccopteryx leptura,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Saccopteryx,leptura,,,,"(Schreber, 1774)",Least Concern,,3.1,Unknown,Global
22005999,41533,Nycticeinops schlieffeni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nycticeinops,schlieffeni,,,,"(Peters, 1859)",Least Concern,,3.1,Unknown,Global
22006224,136279,Myotis annamiticus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,annamiticus,,,,"Kruskop &amp; Tsytsulina, 2001",Data Deficient,,3.1,Unknown,Global
22006450,41527,Cormura brevirostris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,EMBALLONURIDAE,Cormura,brevirostris,,,,"(Wagner, 1843)",Least Concern,,3.1,Unknown,Global
22006804,14967,Nyctimene vizcaccia,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,vizcaccia,,,,"Thomas, 1914",Least Concern,,3.1,Unknown,Global
22006890,19685,Rhogeessa tumida,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,tumida,,,,"H. Allen, 1866",Least Concern,,3.1,Stable,Global
22007008,14966,Nyctimene robinsoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,robinsoni,,,,"Thomas, 1904",Least Concern,,3.1,Unknown,Global
22007085,14965,Nyctimene major,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,major,,,,"(Dobson, 1877)",Least Concern,,3.1,Unknown,Global
22007226,14964,Nyctimene certans,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,certans,,,,"Andersen, 1912",Least Concern,,3.1,Stable,Global
22007311,19683,Rhogeessa mira,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,mira,,,,"LaVal, 1973",Vulnerable,B1ab(iii),3.1,Stable,Global
22007414,14963,Nyctimene cephalotes,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,cephalotes,,,,"(Pallas, 1767)",Least Concern,,3.1,Unknown,Global
22007495,19684,Rhogeessa parvula,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,parvula,,,,"H. Allen, 1866",Least Concern,,3.1,Stable,Global
22007578,19681,Baeodon gracilis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Baeodon,gracilis,,,,"Miller, 1897",Least Concern,,3.1,Unknown,Global
22007754,11138,Laephotis wintoni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Laephotis,wintoni,,,,"Thomas, 1901",Least Concern,,3.1,Unknown,Global
22007845,19682,Rhogeessa minutilla,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,minutilla,,,,"Miller, 1897",Vulnerable,A2c,3.1,Decreasing,Global
22007950,11137,Laephotis namibensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Laephotis,namibensis,,,,"Setzer, 1971",Least Concern,,3.1,Stable,Global
22008025,14961,Nyctimene sanctacrucis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,sanctacrucis,,,,"Troughton, 1931",Data Deficient,,3.1,Unknown,Global
22008122,14959,Nyctimene masalai,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,masalai,,,,"Smith &amp; Hood, 1983",Data Deficient,,3.1,Unknown,Global
22008183,14960,Nyctimene minutus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,minutus,,,,"K. Andersen, 1910",Vulnerable,"B1ab(ii,iii,v)",3.1,Decreasing,Global
22008343,14958,Nyctimene malaitensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nyctimene,malaitensis,,,,"Phillips, 1968",Least Concern,,3.1,Unknown,Global
